# step_dt, iter_dt, train_loss_dt, train_acc_dt, test_acc_dt, time_dt
  460.0000,58880.0000,243503.9062,    0.7656,    0.7734,  381.8047
  470.0000,60160.0000,191695.6250,    0.8203,    0.7578,  389.2095
  480.0000,61440.0000,162392.5312,    0.8203,    0.7539,  397.2963
  490.0000,62720.0000,155126.1250,    0.8281,    0.7500,  405.3951
  500.0000,64000.0000,183226.4375,    0.8047,    0.7656,  413.5081
  510.0000,65280.0000,109005.6406,    0.8516,    0.7656,  422.7684
  520.0000,66560.0000,181962.5938,    0.7891,    0.7852,  430.8392
  530.0000,67840.0000,91919.5469,    0.8203,    0.7891,  438.9306
  540.0000,69120.0000,73713.5156,    0.8438,    0.7734,  447.1121
  550.0000,70400.0000,77356.0469,    0.8438,    0.7734,  454.5465
  560.0000,71680.0000,163271.7812,    0.7812,    0.7852,  463.7681
  570.0000,72960.0000,96298.5156,    0.8125,    0.7656,  472.1173
  580.0000,74240.0000,110104.4297,    0.8125,    0.8008,  480.7593
  590.0000,75520.0000,103732.0156,    0.8203,    0.8008,  489.2878
  600.0000,76800.0000,80875.4844,    0.8516,    0.7891,  497.8610
  610.0000,78080.0000,77110.0391,    0.8438,    0.8008,  507.4981
  620.0000,79360.0000,143677.9844,    0.7266,    0.7930,  515.6484
  630.0000,80640.0000,98581.6094,    0.8047,    0.7969,  523.0313
  640.0000,81920.0000,74071.8281,    0.8672,    0.7812,  531.1135
  650.0000,83200.0000,107570.8984,    0.7656,    0.8203,  539.2239
  660.0000,84480.0000,78570.9219,    0.8203,    0.8125,  548.6495
  670.0000,85760.0000,76959.3516,    0.8203,    0.8008,  556.9089
  680.0000,87040.0000,71241.4844,    0.8516,    0.8242,  565.1645
  690.0000,88320.0000,70622.5000,    0.8438,    0.8047,  573.3070
  700.0000,89600.0000,93094.6250,    0.7812,    0.8125,  581.4760
  710.0000,90880.0000,92557.9297,    0.7656,    0.8125,  590.0404
  720.0000,92160.0000,114883.8906,    0.7656,    0.8086,  598.0852
  730.0000,93440.0000,95987.4375,    0.7422,    0.8125,  606.2386
  740.0000,94720.0000,61315.1641,    0.8359,    0.7891,  614.3558
  750.0000,96000.0000,70404.9219,    0.8438,    0.7930,  622.4952
  760.0000,97280.0000,63589.0898,    0.8359,    0.8203,  631.8344
  770.0000,98560.0000,65321.2266,    0.8281,    0.8047,  639.9192
  780.0000,99840.0000,46830.0117,    0.8203,    0.8008,  647.9974
  790.0000,101120.0000,61943.1406,    0.8438,    0.8320,  655.4149
  800.0000,102400.0000,53282.8594,    0.8281,    0.8281,  663.5319
  810.0000,103680.0000,78774.1172,    0.8594,    0.8242,  672.7416
  820.0000,104960.0000,54479.7656,    0.8047,    0.8320,  680.8879
  830.0000,106240.0000,34679.4375,    0.8516,    0.8047,  688.9771
  840.0000,107520.0000,44118.2812,    0.8516,    0.8203,  697.1014
  850.0000,108800.0000,77217.9844,    0.8281,    0.8125,  705.3280
  860.0000,110080.0000,73637.8281,    0.7422,    0.7969,  714.0189
  870.0000,111360.0000,24448.3945,    0.8828,    0.7891,  722.2516
  880.0000,112640.0000,39242.5586,    0.8438,    0.7969,  730.6243
  890.0000,113920.0000,62545.6094,    0.8359,    0.8047,  739.0418
  900.0000,115200.0000,54011.6953,    0.7812,    0.8086,  747.4144
  910.0000,116480.0000,62727.6172,    0.8047,    0.8281,  756.9227
  920.0000,117760.0000,28682.9004,    0.8672,    0.8281,  765.2959
  930.0000,119040.0000,42605.7539,    0.8438,    0.8203,  773.6292
  940.0000,120320.0000,44782.4883,    0.8438,    0.7930,  781.1860
  950.0000,121600.0000,38926.9688,    0.8281,    0.7812,  789.4534
  960.0000,122880.0000,39167.1367,    0.8281,    0.7930,  798.9899
  970.0000,124160.0000,24917.0527,    0.8594,    0.8047,  807.2901
  980.0000,125440.0000,35120.1562,    0.8438,    0.8008,  815.5959
  990.0000,126720.0000,32904.4141,    0.8281,    0.8047,  824.1710
 1000.0000,128000.0000,45215.2656,    0.8125,    0.8047,  832.5337
 1010.0000,129280.0000,35735.1094,    0.7891,    0.7734,  842.0185
 1020.0000,130560.0000,22931.2070,    0.8281,    0.7969,  849.8902
 1030.0000,131840.0000,15826.0361,    0.8984,    0.8008,  858.6800
 1040.0000,133120.0000,37249.1875,    0.8047,    0.8125,  867.5645
 1050.0000,134400.0000,44608.9375,    0.7891,    0.7852,  876.7032
 1060.0000,135680.0000,30775.1855,    0.8516,    0.8008,  886.7696
 1070.0000,136960.0000,35428.3242,    0.7969,    0.7695,  895.6000
 1080.0000,138240.0000,24908.4062,    0.8672,    0.8008,  904.7587
 1090.0000,139520.0000,40353.0312,    0.7812,    0.7930,  913.2946
 1100.0000,140800.0000,20196.0371,    0.8594,    0.7656,  920.8384
 1110.0000,142080.0000,47288.4648,    0.8047,    0.7852,  930.9353
 1120.0000,143360.0000,33793.4609,    0.7188,    0.7734,  939.8036
 1130.0000,144640.0000,20048.8535,    0.8438,    0.7656,  948.1125
 1140.0000,145920.0000,29081.9980,    0.8359,    0.7773,  956.2582
 1150.0000,147200.0000,35400.0781,    0.7812,    0.7812,  964.5887
 1160.0000,148480.0000,35699.2188,    0.7578,    0.7617,  973.9203
 1170.0000,149760.0000,32926.6797,    0.7344,    0.7656,  982.0881
 1180.0000,151040.0000,18194.8672,    0.8438,    0.7422,  989.5645
 1190.0000,152320.0000,16563.9766,    0.8438,    0.7227,  997.7117
 1200.0000,153600.0000,14824.8545,    0.8516,    0.7461, 1005.9065
 1210.0000,154880.0000,24578.9980,    0.7812,    0.7344, 1015.2138
 1220.0000,156160.0000,21388.0840,    0.7656,    0.7227, 1023.4062
 1230.0000,157440.0000,17024.1016,    0.8281,    0.7461, 1031.6581
 1240.0000,158720.0000,22952.0078,    0.7500,    0.7461, 1039.8119
 1250.0000,160000.0000,21264.0977,    0.7812,    0.7188, 1047.3191
 1260.0000,161280.0000,20662.9336,    0.7969,    0.7383, 1056.6603
 1270.0000,162560.0000,25932.0508,    0.7812,    0.7305, 1064.7955
 1280.0000,163840.0000,11085.0195,    0.8281,    0.7188, 1072.9722
 1290.0000,165120.0000,13188.0127,    0.8203,    0.6953, 1081.1088
 1300.0000,166400.0000,17007.4883,    0.7969,    0.7109, 1089.2706
 1310.0000,167680.0000,14633.4180,    0.8359,    0.6992, 1098.9282
 1320.0000,168960.0000,24703.7246,    0.7344,    0.6875, 1107.0492
 1330.0000,170240.0000,17827.2266,    0.6953,    0.6797, 1114.5945
 1340.0000,171520.0000,18378.1230,    0.7031,    0.6758, 1122.8161
 1350.0000,172800.0000,18111.7656,    0.7188,    0.6484, 1131.0473
 1360.0000,174080.0000,13417.5459,    0.7500,    0.6367, 1140.4289
 1370.0000,175360.0000,15946.8730,    0.6719,    0.6406, 1148.6113
 1380.0000,176640.0000,20749.7891,    0.5938,    0.6289, 1156.8415
 1390.0000,177920.0000,12834.3379,    0.6016,    0.6055, 1165.0127
 1400.0000,179200.0000, 9046.8770,    0.6953,    0.5781, 1173.3930
 1410.0000,180480.0000, 8382.0400,    0.6797,    0.5977, 1182.1321
 1420.0000,181760.0000,15509.8018,    0.6094,    0.5664, 1190.2735
 1430.0000,183040.0000,12642.8438,    0.6250,    0.5820, 1198.3751
 1440.0000,184320.0000,15264.4883,    0.5312,    0.5391, 1206.6000
 1450.0000,185600.0000, 6326.7402,    0.5547,    0.5078, 1214.9912
 1460.0000,186880.0000, 8173.3789,    0.4688,    0.5195, 1224.8798
 1470.0000,188160.0000, 4925.6152,    0.6250,    0.5391, 1233.4075
 1480.0000,189440.0000, 4669.9741,    0.6250,    0.5391, 1241.9692
 1490.0000,190720.0000, 4003.0898,    0.5078,    0.5117, 1249.9715
 1500.0000,192000.0000,12511.2012,    0.5938,    0.5039, 1258.3523
 1510.0000,193280.0000, 3272.1460,    0.5625,    0.5195, 1267.7148
 1520.0000,194560.0000, 2884.3821,    0.4766,    0.3789, 1275.9304
 1530.0000,195840.0000, 3046.3713,    0.6094,    0.5000, 1284.1826
 1540.0000,197120.0000, 5246.1084,    0.5547,    0.5078, 1292.3972
 1550.0000,198400.0000, 1394.4108,    0.5234,    0.5312, 1300.7280
 1560.0000,199680.0000, 3826.8457,    0.5703,    0.4766, 1310.1652
