# step_dt, iter_dt, train_loss_dt, train_acc_dt, test_acc_dt, time_dt
  880.0000,112640.0000,    0.0000,    1.0000,    0.9844,  744.4592
  890.0000,113920.0000,  277.7539,    0.9922,    0.9414,  752.7113
  900.0000,115200.0000,    0.0000,    1.0000,    0.9727,  761.0599
  910.0000,116480.0000,    0.0000,    1.0000,    0.9883,  770.3325
  920.0000,117760.0000,    0.0000,    1.0000,    0.9922,  778.8799
  930.0000,119040.0000,    0.0000,    1.0000,    0.9922,  787.4415
  940.0000,120320.0000,    0.0000,    1.0000,    0.9922,  795.1288
  950.0000,121600.0000,  711.4551,    0.9922,    0.9883,  803.5364
  960.0000,122880.0000,    0.0000,    1.0000,    0.9844,  812.9614
  970.0000,124160.0000,    0.0000,    1.0000,    0.9844,  821.4591
  980.0000,125440.0000,    0.0000,    1.0000,    0.9922,  829.7556
  990.0000,126720.0000,    0.0000,    1.0000,    0.9883,  838.1769
 1000.0000,128000.0000,    0.0000,    1.0000,    0.9883,  846.5872
 1010.0000,129280.0000,    0.0000,    1.0000,    0.9844,  856.3892
 1020.0000,130560.0000,    0.0000,    1.0000,    0.9844,  863.9517
 1030.0000,131840.0000,  948.7812,    0.9922,    0.9883,  872.2876
 1040.0000,133120.0000,    0.0000,    1.0000,    0.9727,  880.5366
 1050.0000,134400.0000,    0.0000,    1.0000,    0.9844,  888.7852
 1060.0000,135680.0000,   17.3926,    0.9922,    0.9844,  898.1129
 1070.0000,136960.0000,    0.0000,    1.0000,    0.9648,  906.3175
 1080.0000,138240.0000,    0.0000,    1.0000,    0.9805,  914.9688
 1090.0000,139520.0000,  827.9375,    0.9844,    0.9062,  923.3745
 1100.0000,140800.0000,    0.0000,    1.0000,    0.9844,  931.2326
 1110.0000,142080.0000,    0.0000,    1.0000,    0.9844,  940.6635
 1120.0000,143360.0000,    0.0000,    1.0000,    0.9961,  948.9832
 1130.0000,144640.0000,    0.0000,    1.0000,    0.9883,  957.1642
 1140.0000,145920.0000,    0.0000,    1.0000,    0.9844,  965.5550
 1150.0000,147200.0000,    0.0000,    1.0000,    0.9688,  973.8394
 1160.0000,148480.0000,    0.0000,    1.0000,    0.9648,  983.5010
 1170.0000,149760.0000,    0.0000,    1.0000,    0.9844,  992.0363
